timestamp,validator,slot
2023-01-21,Anyblock Analytics,26
2022-12-07,Anyblock Analytics,26
2022-11-23,okx,25
2023-02-10,okx,25
2023-01-10,okx,25
2023-02-06,okx,25
2022-09-29,okx,25
2022-10-28,okx,25
2022-09-28,okx,25
2022-12-18,okx,25
2023-02-13,okx,25
2022-10-01,okx,25
2022-10-11,okx,25
2022-12-13,okx,25
2023-07-21,lido,25
2023-06-04,lido,25
2023-03-10,stkr,25
2022-11-20,stkr,25
2022-09-30,stkr,25
2022-11-27,stkr,25
2022-12-02,stkr,25
2022-11-22,stkr,25
2023-02-26,stkr,25
2023-01-24,stkr,25
2022-09-22,stkr,25
2022-11-26,stkr,25
2022-11-07,stkr,25
2023-01-01,stkr,25
2022-12-13,stkr,25
2022-12-01,stkr,25
2022-10-19,stkr,25
2022-12-06,stkr,25
2023-03-02,stkr,25
2022-09-18,stkr,25
2023-05-20,huobi,25
2023-06-18,huobi,25
2023-07-26,huobi,25
2023-06-16,huobi,25
2022-12-22,gate.io,25
2023-05-24,bitstamp,25
2023-06-07,bitstamp,25
2023-02-19,bitstamp,25
2023-05-08,bitstamp,25
2022-11-12,bitstamp,25
2023-07-04,bitstamp,25
2023-04-14,bitstamp,25
2022-11-23,bitstamp,25
2023-02-24,bitstamp,25
2022-09-20,bitstamp,25
2022-12-13,bitstamp,25
2023-03-27,bitstamp,25
2023-04-24,bitstamp,25
2023-05-16,bitstamp,25
2023-04-12,bitstamp,25
2022-11-28,bitstamp,25
2022-12-31,bitstamp,25
2023-08-06,bitstamp,25
2022-11-04,bitstamp,25
2022-11-27,bitstamp,25
2023-04-23,bitstamp,25
2023-03-22,bitstamp,25
2023-02-06,bitstamp,25
2023-04-09,bitstamp,25
2023-02-06,ChainSafe,25
2023-01-29,ChainSafe,25
2023-01-25,ChainSafe,25
2023-02-17,ChainSafe,25
2023-02-15,ChainSafe,25
2023-07-07,stakewise,25
2022-12-19,stakewise,25
2023-04-20,stakewise,25
2022-11-07,stakewise,25
2023-01-12,stakewise,25
2023-03-21,stakewise,25
2023-09-12,stakewise,25
2023-07-04,stakewise,25
2023-09-06,stakewise,25
2023-03-25,stakewise,25
2022-12-26,stakewise,25
2023-02-21,stakewise,25
2023-04-21,stakewise,25
2023-03-31,stakewise,25
2023-05-04,stakewise,25
2023-05-25,stakewise,25
2023-05-02,stakewise,25
2022-09-17,stakewise,25
2023-01-28,stakewise,25
2022-09-22,stakewise,25
2023-05-26,stakewise,25
2022-09-19,stakewise,25
2023-07-15,stakewise,25
2023-03-13,stakewise,25
2023-04-06,stakewise,25
2022-10-05,stakewise,25
2023-03-17,stakewise,25
2022-12-03,stakewise,25
2022-11-28,stakewise,25
2023-05-22,stakewise,25
2023-04-16,stakewise,25
2022-12-05,stakewise,25
2023-06-06,stakewise,25
2023-01-27,stakewise,25
2022-09-22,Certus One,25
2022-11-01,Nethermind,25
2023-08-08,stakehound,25
2022-09-16,stakehound,25
2023-08-09,stakehound,25
2023-07-14,stakehound,25
2022-10-27,stakehound,25
2023-08-22,stakehound,25
2023-01-16,Kukis Global,25
2022-11-04,Kukis Global,25
2023-02-16,frax finance,25
2022-09-19,abyss finance,25
2022-09-16,abyss finance,25
2023-01-27,Prysmatic Labs,25
2023-01-14,RockLogic GmbH,25
2022-11-02,RockLogic GmbH,25
2022-10-24,ConsenSys Codefi,25
2022-09-25,ConsenSys Codefi,25
2022-10-28,ConsenSys Codefi,25
2023-01-05,ConsenSys Codefi,25
2022-09-26,ConsenSys Codefi,25
2022-10-03,ConsenSys Codefi,25
2022-09-27,ConsenSys Codefi,25
2022-11-12,CryptoManufaktur,25
2023-01-17,Anyblock Analytics,25
2023-05-04,Anyblock Analytics,25
2022-12-05,Anyblock Analytics,25
2023-03-20,Anyblock Analytics,25
2023-05-17,Anyblock Analytics,25
2023-05-15,Anyblock Analytics,25
2023-05-27,Anyblock Analytics,25
2023-04-13,Anyblock Analytics,25
2022-12-08,Anyblock Analytics,25
2023-01-30,Anyblock Analytics,25
2023-09-21,Attestant (BVI) Limited,25
2023-01-26,Attestant (BVI) Limited,25
2022-12-19,okx,24
2022-11-01,okx,24
2022-10-07,okx,24
2022-12-25,okx,24
2022-12-29,okx,24
2023-09-06,lido,24
2022-12-07,stkr,24
2022-09-16,stkr,24
2023-02-18,stkr,24
2022-11-21,stkr,24
2022-12-18,stkr,24
2023-02-25,stkr,24
2022-09-25,stkr,24
2023-02-17,stkr,24
2022-10-26,stkr,24
2022-09-29,stkr,24
2022-11-19,stkr,24
2023-03-01,stkr,24
2022-12-26,stkr,24
2023-02-27,stkr,24
2022-12-20,stkr,24
2022-12-25,stkr,24
2023-03-24,stkr,24
2022-10-08,stkr,24
2022-12-28,stkr,24
2022-10-05,stkr,24
2023-09-21,RockX,24
2023-05-22,huobi,24
2023-04-18,huobi,24
2022-12-15,bitpie,24
2022-09-18,gate.io,24
2023-06-05,bitstamp,24
2023-02-04,bitstamp,24
2022-10-14,bitstamp,24
2022-10-25,bitstamp,24
2023-02-13,bitstamp,24
2023-06-11,bitstamp,24
2023-01-24,bitstamp,24
2023-06-12,bitstamp,24
2023-03-23,bitstamp,24
2023-05-02,bitstamp,24
2023-05-15,bitstamp,24
2022-11-13,bitstamp,24
2022-12-20,bitstamp,24
2023-03-08,bitstamp,24
2023-02-01,ChainSafe,24
2023-02-19,ChainSafe,24
2023-01-23,ChainSafe,24
2022-11-04,ChainSafe,24
2023-09-21,InfStones,24
2023-02-17,stakewise,24
2023-04-14,stakewise,24
2023-01-07,stakewise,24
2023-03-27,stakewise,24
2023-02-03,stakewise,24
2023-05-12,stakewise,24
2023-01-17,stakewise,24
2022-11-14,stakewise,24
2023-01-30,stakewise,24
2023-07-26,stakewise,24
2023-02-11,stakewise,24
2022-11-08,stakewise,24
2023-02-06,stakewise,24
2023-04-29,stakewise,24
2023-02-08,stakewise,24
2023-07-19,stakewise,24
2023-08-05,stakewise,24
2022-11-20,stakewise,24
2023-02-27,stakewise,24
2023-08-01,stakewise,24
2022-10-29,Nethermind,24
2022-10-28,Nethermind,24
2023-02-18,stakehound,24
2023-08-02,stakehound,24
2023-07-02,stakehound,24
2023-07-17,stakehound,24
2023-07-08,stakehound,24
2023-02-07,stakehound,24
2022-10-07,stakehound,24
2023-07-16,stakehound,24
2023-07-20,stakehound,24
2023-07-18,stakehound,24
2023-07-03,stakehound,24
2023-06-18,stakehound,24
2023-07-29,stakehound,24
2023-01-16,stakehound,24
2023-01-01,Kukis Global,24
2023-03-30,frax finance,24
2023-01-25,frax finance,24
2023-02-08,Prysmatic Labs,24
2023-02-12,Prysmatic Labs,24
2022-12-14,RockLogic GmbH,24
2022-11-07,ConsenSys Codefi,24
2022-10-09,ConsenSys Codefi,24
2023-02-05,ConsenSys Codefi,24
2023-01-23,CryptoManufaktur,24
2022-11-03,CryptoManufaktur,24
2022-12-03,CryptoManufaktur,24
2023-03-07,Anyblock Analytics,24
2023-04-02,Anyblock Analytics,24
2023-05-11,Anyblock Analytics,24
2022-12-10,Anyblock Analytics,24
2023-02-04,Anyblock Analytics,24
2022-10-14,Anyblock Analytics,24
2023-03-09,Anyblock Analytics,24
2022-11-28,Anyblock Analytics,24
2022-12-13,Anyblock Analytics,24
2023-06-23,Anyblock Analytics,24
2023-05-18,Anyblock Analytics,24
2023-05-31,Anyblock Analytics,24
2023-06-11,Anyblock Analytics,24
2023-06-06,Anyblock Analytics,24
2023-09-21,Staking Facilities,24
2023-01-28,Attestant (BVI) Limited,24
2023-01-24,Attestant (BVI) Limited,24
2022-10-27,okx,23
2023-01-04,okx,23
2023-01-09,okx,23
2023-03-14,okx,23
2022-10-22,okx,23
2022-11-13,okx,23
2023-06-22,lido,23
2023-09-16,lido,23
2023-01-19,stkr,23
2023-04-28,stkr,23
2022-12-14,stkr,23
2023-04-07,stkr,23
2023-03-12,stkr,23
2023-03-25,stkr,23
2022-10-23,stkr,23
2022-10-28,stkr,23
2022-11-16,stkr,23
2023-01-11,stkr,23
2023-04-29,stkr,23
2023-01-31,stkr,23
2023-01-23,stkr,23
2023-04-26,stkr,23
2022-10-17,stkr,23
2023-04-14,stkr,23
2022-11-04,stkr,23
2023-02-02,stkr,23
2023-04-04,stkr,23
2023-05-09,huobi,23
2023-04-12,huobi,23
2023-06-13,huobi,23
2023-06-15,huobi,23
2023-04-23,huobi,23
2023-05-05,huobi,23
2022-12-19,gate.io,23
2022-10-20,gate.io,23
2022-11-06,gate.io,23
2023-01-12,bitstamp,23
2023-05-30,bitstamp,23
2022-11-18,bitstamp,23
2023-01-30,bitstamp,23
2023-01-21,bitstamp,23
2022-10-31,bitstamp,23
2023-04-30,bitstamp,23
2023-08-17,bitstamp,23
2023-03-07,bitstamp,23
2022-11-10,bitstamp,23
2023-02-12,bitstamp,23
2023-03-03,bitstamp,23
2023-01-27,bitstamp,23
2023-02-23,bitstamp,23
2023-01-02,bitstamp,23
2023-05-01,bitstamp,23
2023-01-19,bitstamp,23
2023-08-31,bitstamp,23
2023-01-07,bitstamp,23
2023-04-20,bitstamp,23
2023-02-20,bitstamp,23
2023-02-04,ChainSafe,23
2023-01-21,ChainSafe,23
2023-02-07,ChainSafe,23
2023-01-01,infstones,23
2023-08-28,stakewise,23
2023-08-13,stakewise,23
2022-11-21,stakewise,23
2023-01-16,stakewise,23
2022-11-12,stakewise,23
2023-06-28,stakewise,23
2023-01-18,stakewise,23
2023-03-19,stakewise,23
2023-04-23,stakewise,23
2023-07-12,stakewise,23
2023-06-12,stakewise,23
2023-07-02,stakewise,23
2023-05-19,stakewise,23
2023-08-26,stakewise,23
2022-11-23,stakewise,23
2022-10-21,stakewise,23
2022-11-17,stakewise,23
2023-08-23,stakewise,23
2023-05-15,stakewise,23
2023-05-20,stakewise,23
2023-08-14,stakewise,23
2023-02-26,stakewise,23
2022-12-01,Certus One,23
2022-11-24,Certus One,23
2023-04-24,Certus One,23
2022-10-30,Nethermind,23
2023-01-10,Nethermind,23
2023-06-27,stakehound,23
2022-11-28,stakehound,23
2023-08-20,stakehound,23
2022-10-11,stakehound,23
2022-09-19,stakehound,23
2023-06-09,stakehound,23
2023-02-11,stakehound,23
2023-05-19,stakehound,23
2022-11-21,stakehound,23
2023-07-28,stakehound,23
2023-06-28,stakehound,23
2022-11-04,stakehound,23
2022-09-25,stakehound,23
2023-07-09,stakehound,23
2023-06-22,stakehound,23
2022-10-17,stakehound,23
2023-05-07,stakehound,23
2022-11-02,stakehound,23
2022-12-17,stakehound,23
2022-11-06,Sigma Prime,23
2022-11-01,Sigma Prime,23
2023-01-31,frax finance,23
2023-02-04,Prysmatic Labs,23
2023-01-10,Prysmatic Labs,23
2023-01-20,Prysmatic Labs,23
2023-01-24,Prysmatic Labs,23
2022-09-16,ConsenSys Codefi,23
2022-09-22,ConsenSys Codefi,23
2022-10-26,ConsenSys Codefi,23
2022-11-15,ConsenSys Codefi,23
2023-05-19,Anyblock Analytics,23
2023-06-22,Anyblock Analytics,23
2023-04-26,Anyblock Analytics,23
2023-03-26,Anyblock Analytics,23
2023-05-07,Anyblock Analytics,23
2023-05-08,Anyblock Analytics,23
2022-11-23,Anyblock Analytics,23
2023-03-29,Anyblock Analytics,23
2023-04-20,Anyblock Analytics,23
2023-06-04,Anyblock Analytics,23
2023-06-10,Anyblock Analytics,23
2023-03-14,Anyblock Analytics,23
2023-03-31,Anyblock Analytics,23
2023-01-13,Anyblock Analytics,23
2023-01-25,Attestant (BVI) Limited,23
2023-01-20,Attestant (BVI) Limited,23
2023-01-22,okx,22
2022-12-30,okx,22
2022-12-14,okx,22
2023-01-21,okx,22
2022-11-11,okx,22
2022-12-31,stkr,22
2022-09-19,stkr,22
2023-02-04,stkr,22
2023-04-12,stkr,22
2023-04-06,stkr,22
2023-04-24,stkr,22
2023-03-04,stkr,22
2022-12-23,stkr,22
2023-01-17,stkr,22
2023-01-25,stkr,22
2023-02-22,stkr,22
2023-06-28,stkr,22
2022-11-05,stkr,22
2023-03-28,stkr,22
2022-10-31,stkr,22
2023-01-15,stkr,22
2023-02-11,cream,22
2023-05-23,huobi,22
2023-07-07,huobi,22
2023-05-29,huobi,22
2023-07-23,huobi,22
2023-06-06,huobi,22
2023-06-01,huobi,22
2023-04-21,huobi,22
2023-09-21,SkillZ,22
2022-12-17,bitpie,22
2022-11-04,piedao,22
2023-02-22,gate.io,22
2022-12-21,gate.io,22
2022-11-08,gate.io,22
2022-12-18,gate.io,22
2023-09-21,Allnodes,22
2023-06-17,bitstamp,22
2023-03-30,bitstamp,22
2022-10-24,bitstamp,22
2023-01-28,bitstamp,22
2022-12-17,bitstamp,22
2022-10-20,bitstamp,22
2022-12-18,bitstamp,22
2022-11-24,bitstamp,22
2023-08-27,bitstamp,22
2022-12-28,bitstamp,22
2022-12-30,bitstamp,22
2023-06-21,bitstamp,22
2023-07-08,bitstamp,22
2023-03-12,bitstamp,22
2022-11-21,bitstamp,22
2022-12-22,bitstamp,22
2023-04-01,bitstamp,22
2022-12-12,bitstamp,22
2023-07-17,bitstamp,22
2022-11-30,bitstamp,22
2023-07-12,bitstamp,22
2023-01-05,bitstamp,22
2023-07-01,bitstamp,22
2023-05-28,bitstamp,22
2023-07-25,bitstamp,22
2023-04-25,bitstamp,22
2023-09-14,bitstamp,22
2023-01-01,bitstamp,22
2022-10-10,stakewise,22
2023-08-16,stakewise,22
2023-09-07,stakewise,22
2023-02-10,stakewise,22
2022-11-13,stakewise,22
2022-11-19,stakewise,22
2023-01-09,stakewise,22
2022-12-24,stakewise,22
2023-07-23,stakewise,22
2022-10-06,stakewise,22
2023-01-05,stakewise,22
2023-03-30,stakewise,22
2023-02-20,stakewise,22
2023-02-13,stakewise,22
2022-11-03,stakewise,22
2023-06-16,stakewise,22
2023-03-08,stakewise,22
2023-02-02,stakewise,22
2023-02-25,stakewise,22
2023-09-08,stakewise,22
2023-06-19,stakewise,22
2023-07-21,stakewise,22
2022-12-07,Certus One,22
2023-02-22,Certus One,22
2023-01-22,Certus One,22
2023-09-21,ChainLayer,22
2022-10-27,Nethermind,22
2022-11-16,Nethermind,22
2022-10-09,stakehound,22
2023-01-10,stakehound,22
2023-06-05,stakehound,22
2023-08-15,stakehound,22
2022-12-24,stakehound,22
2023-06-29,stakehound,22
2022-09-24,stakehound,22
2023-06-20,stakehound,22
2023-01-22,stakehound,22
2023-06-30,stakehound,22
2023-03-12,stakehound,22
2023-08-23,stakehound,22
2023-08-27,stakehound,22
2023-08-17,stakehound,22
2023-09-04,stakehound,22
2022-11-26,stakehound,22
2023-08-18,stakehound,22
2022-10-29,Kukis Global,22
2023-01-14,frax finance,22
2023-01-06,frax finance,22
2022-09-26,abyss finance,22
2022-10-27,RockLogic GmbH,22
2022-10-29,RockLogic GmbH,22
2022-10-30,RockLogic GmbH,22
2022-11-01,RockLogic GmbH,22
2022-10-17,ConsenSys Codefi,22
2022-10-01,ConsenSys Codefi,22
2022-09-25,Anyblock Analytics,22
2023-01-29,Anyblock Analytics,22
2023-05-16,Anyblock Analytics,22
2023-02-10,Anyblock Analytics,22
2023-06-03,Anyblock Analytics,22
2023-06-07,Anyblock Analytics,22
2023-05-22,Anyblock Analytics,22
2023-04-12,Anyblock Analytics,22
2023-01-27,Attestant (BVI) Limited,22
2023-01-23,Attestant (BVI) Limited,22
2023-03-12,okx,21
2022-09-27,okx,21
2023-09-21,DSRV,21
2023-09-03,lido,21
2023-07-14,lido,21
2023-08-09,lido,21
2022-09-15,stkr,21
2023-07-03,stkr,21
2023-04-19,stkr,21
2022-11-09,stkr,21
2022-11-12,stkr,21
2023-03-08,stkr,21
2022-09-27,stkr,21
2023-01-13,stkr,21
2023-05-01,stkr,21
2023-02-19,stkr,21
2022-10-27,stkr,21
2023-03-17,stkr,21
2022-11-24,stkr,21
2022-10-22,stkr,21
2023-06-14,huobi,21
2023-04-14,huobi,21
2023-05-11,huobi,21
2023-06-23,huobi,21
2023-07-14,huobi,21
2023-04-10,huobi,21
2023-06-11,huobi,21
2023-05-19,huobi,21
2023-01-06,bitpie,21
2022-11-14,bitpie,21
2023-01-26,bitpie,21
2023-02-09,bitpie,21
2023-01-19,bitpie,21
2022-10-08,kucoin,21
2022-11-07,kucoin,21
2023-02-22,kucoin,21
2022-12-06,kucoin,21
2022-12-19,kucoin,21
2022-09-20,gate.io,21
2022-10-28,gate.io,21
2022-10-10,gate.io,21
2022-10-19,gate.io,21
2023-02-15,gate.io,21
2022-12-13,gate.io,21
2022-10-18,gate.io,21
2022-10-11,gate.io,21
2022-12-02,gate.io,21
2023-06-13,bitstamp,21
2023-08-08,bitstamp,21
2022-12-19,bitstamp,21
2023-01-08,bitstamp,21
2023-06-08,bitstamp,21
2022-11-29,bitstamp,21
2022-12-23,bitstamp,21
2023-02-15,bitstamp,21
2023-08-26,bitstamp,21
2023-03-01,bitstamp,21
2022-12-01,bitstamp,21
2023-03-31,bitstamp,21
2023-09-05,bitstamp,21
2022-11-19,bitstamp,21
2023-03-15,bitstamp,21
2023-02-16,bitstamp,21
2023-03-17,bitstamp,21
2023-01-16,bitstamp,21
2023-02-21,bitstamp,21
2023-04-10,bitstamp,21
2022-12-09,bitstamp,21
2023-03-28,bitstamp,21
2023-04-04,bitstamp,21
2023-05-29,bitstamp,21
2022-11-07,bitstamp,21
2022-10-12,bitstamp,21
2023-02-01,bitstamp,21
2022-09-29,bitstamp,21
2022-11-20,bitstamp,21
2023-08-22,bitstamp,21
2023-03-13,bitstamp,21
2022-12-14,bitstamp,21
2023-08-02,bitstamp,21
2023-05-17,bitstamp,21
2023-04-28,bitstamp,21
2022-12-29,bitstamp,21
2022-10-21,bitstamp,21
2022-12-25,bitstamp,21
2022-12-19,ChainSafe,21
2023-01-05,ChainSafe,21
2022-12-02,infstones,21
2023-02-01,infstones,21
2023-04-10,stakewise,21
2023-04-17,stakewise,21
2023-06-22,stakewise,21
2022-09-18,stakewise,21
2023-03-14,stakewise,21
2023-09-13,stakewise,21
2022-10-26,stakewise,21
2023-01-08,stakewise,21
2023-05-07,stakewise,21
2022-09-29,stakewise,21
2022-12-23,stakewise,21
2023-04-15,stakewise,21
2023-02-04,stakewise,21
2023-08-30,stakewise,21
2022-12-06,stakewise,21
2023-08-21,stakewise,21
2022-10-29,stakewise,21
2023-05-10,stakewise,21
2023-09-20,stakewise,21
2023-01-03,stakewise,21
2023-06-27,stakewise,21
2023-07-11,stakewise,21
2022-12-22,Certus One,21
2023-04-23,Certus One,21
2022-10-30,Certus One,21
2022-10-29,Certus One,21
2022-09-17,Certus One,21
2023-01-08,Certus One,21
2023-01-23,stakehound,21
2023-06-21,stakehound,21
2022-09-21,stakehound,21
2022-10-26,stakehound,21
2023-01-14,stakehound,21
2023-08-24,stakehound,21
2023-05-10,stakehound,21
2023-01-05,stakehound,21
2022-09-28,stakehound,21
2022-12-02,stakehound,21
2023-07-13,stakehound,21
2022-09-23,stakehound,21
2022-12-12,stakehound,21
2023-03-31,stakehound,21
2023-07-15,stakehound,21
2022-10-01,stakehound,21
2023-06-07,stakehound,21
2022-10-03,stakehound,21
2023-04-20,stakehound,21
2022-12-19,stakehound,21
2023-09-20,stakehound,21
2023-04-11,stakehound,21
2022-10-28,Sigma Prime,21
2023-01-07,frax finance,21
2023-01-18,frax finance,21
2022-12-29,frax finance,21
2022-12-11,frax finance,21
2022-12-23,frax finance,21
2022-09-15,abyss finance,21
2022-10-25,abyss finance,21
2023-02-15,Prysmatic Labs,21
2023-02-20,Prysmatic Labs,21
2023-01-07,Prysmatic Labs,21
2023-03-03,Prysmatic Labs,21
2022-10-28,RockLogic GmbH,21
2022-11-25,RockLogic GmbH,21
2022-12-13,ConsenSys Codefi,21
2022-09-29,ConsenSys Codefi,21
2022-10-15,ConsenSys Codefi,21
2022-10-08,ConsenSys Codefi,21
2022-10-07,ConsenSys Codefi,21
2022-10-05,ConsenSys Codefi,21
2022-09-24,ConsenSys Codefi,21
2022-09-23,ConsenSys Codefi,21
2022-10-20,ConsenSys Codefi,21
2022-10-21,ConsenSys Codefi,21
2022-10-30,CryptoManufaktur,21
2023-04-07,Anyblock Analytics,21
2023-04-10,Anyblock Analytics,21
2023-06-18,Anyblock Analytics,21
2023-06-16,Anyblock Analytics,21
2023-01-28,Anyblock Analytics,21
2023-03-11,Anyblock Analytics,21
2023-06-15,Anyblock Analytics,21
2023-05-23,Anyblock Analytics,21
2023-01-30,Attestant (BVI) Limited,21
2023-07-19,lido,20
2023-02-09,stkr,20
2022-11-17,stkr,20
2023-05-29,stkr,20
2023-04-16,stkr,20
2023-03-11,stkr,20
2023-03-26,stkr,20
2022-12-11,stkr,20
2023-05-02,stkr,20
2023-03-15,stkr,20
2023-05-21,stkr,20
2023-03-29,stkr,20
2023-02-01,stkr,20
2023-02-10,stkr,20
2022-10-25,stkr,20
2022-11-06,stkr,20
2023-03-23,stkr,20
2022-12-10,stkr,20
2023-02-13,stkr,20
2023-02-23,stkr,20
2023-04-21,stkr,20
2022-12-17,stkr,20
2023-03-21,stkr,20
2023-02-08,stkr,20
2023-05-30,stkr,20
2022-12-09,stkr,20
2022-12-15,stkr,20
2023-04-25,stkr,20
2022-10-29,cream,20
2023-07-19,huobi,20
2023-05-07,huobi,20
2023-08-08,huobi,20
2023-05-17,huobi,20
2023-05-30,huobi,20
2022-09-18,bitpie,20
2022-11-19,bitpie,20
2023-03-02,bitpie,20
2022-09-16,bitpie,20
2023-01-30,bitpie,20
2022-09-21,kucoin,20
2023-09-21,Stakely,20
2022-11-11,gate.io,20
2023-02-02,gate.io,20
2022-11-09,gate.io,20
2023-02-24,gate.io,20
2023-01-22,gate.io,20
2022-10-09,gate.io,20
2022-12-11,gate.io,20
2022-10-08,gate.io,20
2023-02-16,gate.io,20
2022-09-29,gate.io,20
2022-10-15,gate.io,20
2023-01-20,gate.io,20
2022-12-31,gate.io,20
2023-06-14,bitstamp,20
2023-01-26,bitstamp,20
2023-01-11,bitstamp,20
2023-03-14,bitstamp,20
2022-12-26,bitstamp,20
2023-06-28,bitstamp,20
2023-01-20,bitstamp,20
2023-04-05,bitstamp,20
2023-02-09,bitstamp,20
2023-02-02,bitstamp,20
2022-11-26,bitstamp,20
2023-09-01,bitstamp,20
2022-12-15,bitstamp,20
2023-03-16,bitstamp,20
2022-12-04,bitstamp,20
2023-07-13,bitstamp,20
2022-09-21,bitstamp,20
2023-06-04,bitstamp,20
2023-07-19,bitstamp,20
2023-06-10,bitstamp,20
2023-07-30,bitstamp,20
2022-10-15,bitstamp,20
2023-08-28,bitstamp,20
2022-10-14,ChainSafe,20
2022-11-25,ChainSafe,20
2022-11-21,ChainSafe,20
2023-01-01,ChainSafe,20
2022-10-31,ChainSafe,20
2022-12-28,ChainSafe,20
2022-11-10,ChainSafe,20
2022-12-21,ChainSafe,20
2022-11-16,ChainSafe,20
2023-03-14,infstones,20
2022-10-04,infstones,20
2022-11-28,infstones,20
2023-02-15,infstones,20
2022-10-13,infstones,20
2022-10-25,infstones,20
2023-01-02,infstones,20
2022-12-01,infstones,20
2023-07-01,stakewise,20
2023-03-03,stakewise,20
2022-12-16,stakewise,20
2023-05-29,stakewise,20
2023-07-28,stakewise,20
2023-05-24,stakewise,20
2023-05-05,stakewise,20
2023-02-23,stakewise,20
2023-04-08,stakewise,20
2023-06-15,stakewise,20
2022-10-20,stakewise,20
2022-12-28,stakewise,20
2023-09-19,stakewise,20
2023-09-01,stakewise,20
2022-11-14,Certus One,20
2023-01-05,Certus One,20
2022-11-23,Certus One,20
2023-04-20,Certus One,20
2022-10-09,Certus One,20
2023-02-23,Certus One,20
2022-09-30,Certus One,20
2022-10-15,Certus One,20
2023-03-28,Certus One,20
2022-10-31,Nethermind,20
2022-12-14,stakehound,20
2023-06-11,stakehound,20
2022-12-18,stakehound,20
2023-08-29,stakehound,20
2022-10-13,stakehound,20
2023-03-06,stakehound,20
2023-03-08,stakehound,20
2023-01-21,stakehound,20
2023-04-14,stakehound,20
2023-08-14,stakehound,20
2022-11-03,stakehound,20
2022-10-25,stakehound,20
2023-06-03,stakehound,20
2023-02-27,stakehound,20
2023-01-27,stakehound,20
2023-04-18,stakehound,20
2023-03-15,stakehound,20
2023-08-03,stakehound,20
2023-07-06,stakehound,20
2023-02-02,stakehound,20
2023-09-15,stakehound,20
2022-11-09,stakehound,20
2023-07-12,stakehound,20
2022-10-08,stakehound,20
2023-02-01,stakehound,20
2022-10-30,stakehound,20
2023-07-05,stakehound,20
2022-10-09,Sigma Prime,20
2022-10-14,Kukis Global,20
2022-10-15,Kukis Global,20
2023-01-08,frax finance,20
2023-01-13,frax finance,20
2022-12-16,frax finance,20
2023-01-23,frax finance,20
2023-06-27,Anyblock Analytics,20
2023-06-14,Anyblock Analytics,20
2023-06-28,Anyblock Analytics,20
2023-06-13,Anyblock Analytics,20
2022-12-21,stkr,19
2023-04-20,stkr,19
2023-03-20,stkr,19
2023-01-06,stkr,19
2023-01-05,stkr,19
2022-10-10,stkr,19
2023-03-03,stkr,19
2023-01-21,stkr,19
2023-01-08,stkr,19
2023-04-22,stkr,19
2023-05-11,stkr,19
2023-07-22,stkr,19
2023-05-04,stkr,19
2023-02-16,stkr,19
2023-06-23,stkr,19
2023-05-07,stkr,19
2023-05-05,stkr,19
2023-03-22,stkr,19
2023-03-16,stkr,19
2023-03-27,stkr,19
2023-06-10,stkr,19
2023-07-10,stkr,19
2023-02-21,stkr,19
2023-04-08,stkr,19
2023-03-06,stkr,19
2022-11-16,cream,19
2022-10-11,cream,19
2022-09-24,cream,19
2022-10-27,cream,19
2023-06-04,huobi,19
2023-06-27,huobi,19
2023-08-10,huobi,19
2023-05-04,huobi,19
2023-04-15,huobi,19
2023-09-21,Stakin,19
2022-10-17,bitpie,19
2022-12-08,bitpie,19
2022-12-18,kucoin,19
2022-12-16,kucoin,19
2023-09-21,Figment,19
2023-04-21,gate.io,19
2023-01-18,gate.io,19
2022-10-22,gate.io,19
2022-11-15,gate.io,19
2023-02-20,gate.io,19
2022-09-17,gate.io,19
2023-02-28,gate.io,19
2022-11-22,gate.io,19
2023-04-15,p2p.org,19
2022-09-19,bitfinex,19
2023-02-10,bitstamp,19
2023-07-15,bitstamp,19
2023-01-13,bitstamp,19
2023-06-15,bitstamp,19
2023-03-05,bitstamp,19
2023-07-29,bitstamp,19
2023-07-26,bitstamp,19
2023-08-13,bitstamp,19
2023-07-21,bitstamp,19
2023-08-23,bitstamp,19
2023-01-25,bitstamp,19
2023-08-09,bitstamp,19
2023-09-16,bitstamp,19
2023-02-26,bitstamp,19
2022-09-24,bitstamp,19
2023-05-06,bitstamp,19
2022-10-24,ChainSafe,19
2023-01-15,ChainSafe,19
2022-12-14,ChainSafe,19
2023-01-30,ChainSafe,19
2022-12-20,ChainSafe,19
2023-01-26,ChainSafe,19
2023-02-05,ChainSafe,19
2022-12-27,ChainSafe,19
2022-11-28,ChainSafe,19
2022-11-19,infstones,19
2023-01-20,infstones,19
2023-04-02,infstones,19
2022-09-15,stakewise,19
2023-07-16,stakewise,19
2023-07-31,stakewise,19
2023-07-24,stakewise,19
2023-06-21,stakewise,19
2023-06-03,stakewise,19
2023-09-09,stakewise,19
2023-08-09,stakewise,19
2023-07-27,stakewise,19
2023-09-05,stakewise,19
2023-07-18,stakewise,19
2023-08-31,stakewise,19
2023-01-23,Certus One,19
2022-10-01,Certus One,19
2023-08-04,Certus One,19
2022-10-20,Certus One,19
2023-06-23,Certus One,19
2023-03-12,Certus One,19
2023-09-21,Chorus One,19
2022-10-18,Nethermind,19
2022-10-23,Nethermind,19
2023-08-25,stakehound,19
2022-11-17,stakehound,19
2023-08-07,stakehound,19
2023-04-06,stakehound,19
2023-08-11,stakehound,19
2022-09-15,stakehound,19
2023-07-22,stakehound,19
2023-03-16,stakehound,19
