timestamp,relay,slot
2023-02-14,eden,108
2023-03-25,aestus,108
2023-04-02,aestus,108
2023-03-21,aestus,107
2023-03-22,aestus,107
2023-03-25,bloxroute (ethical),107
2023-05-13,aestus,107
2023-09-05,manifold,107
2022-09-30,blocknative,106
2022-11-06,bloxroute (regulated),106
2022-11-14,bloxroute (regulated),106
2022-11-29,relayooor,106
2023-04-17,aestus,106
2023-05-31,bloxroute (regulated),106
2023-07-26,eden,106
2023-08-20,eden,106
2022-09-25,blocknative,105
2022-11-08,blocknative,105
2022-11-11,bloxroute (regulated),105
2022-12-02,manifold,105
2022-12-25,eden,105
2023-03-11,bloxroute (regulated),105
2023-03-29,blocknative,105
2023-04-11,bloxroute (regulated),105
2023-07-03,eden,105
2023-09-03,eden,105
2022-10-30,bloxroute (regulated),104
2023-01-28,bloxroute (regulated),104
2023-04-23,blocknative,104
2023-09-02,manifold,104
2022-10-01,blocknative,103
2022-11-27,bloxroute (regulated),103
2022-12-05,manifold,103
2023-01-29,eden,103
2023-07-31,eden,103
2022-10-14,bloxroute (ethical),102
2022-10-16,bloxroute (regulated),102
2022-11-12,bloxroute (regulated),102
2022-11-26,eden,102
2022-12-09,bloxroute (regulated),102
2023-02-20,bloxroute (ethical),102
2023-03-18,aestus,102
2023-07-06,eden,102
2022-10-20,bloxroute (regulated),101
2022-11-23,eden,101
2022-12-10,bloxroute (ethical),101
2023-01-01,ultrasound,101
2023-04-02,blocknative,101
2023-06-16,aestus,101
2023-07-05,bloxroute (regulated),101
2022-11-25,bloxroute (regulated),100
2022-12-11,bloxroute (ethical),100
2023-03-08,bloxroute (ethical),100
2023-04-07,eden,100
2023-07-04,eden,100
2023-01-27,bloxroute (regulated),99
2023-06-15,bloxroute (regulated),99
2022-11-11,blocknative,98
2022-11-17,relayooor,98
2023-04-01,aestus,98
2023-05-14,aestus,98
2023-05-25,eden,98
2023-07-18,eden,98
2022-10-24,blocknative,97
2023-02-22,bloxroute (ethical),97
2023-02-24,bloxroute (ethical),97
2023-04-14,aestus,97
2023-04-15,blocknative,97
2023-05-24,eden,97
2023-08-18,eden,97
2022-09-26,blocknative,96
2022-11-05,bloxroute (regulated),96
2022-12-30,ultrasound,96
2023-01-15,eden,96
2023-02-21,eden,96
2023-03-02,bloxroute (ethical),96
2023-03-13,aestus,96
2023-05-23,aestus,96
2022-10-25,blocknative,95
2022-12-08,agnostic Gnosis,95
2023-01-31,bloxroute (regulated),95
2023-03-17,aestus,95
2023-06-15,aestus,95
2023-06-16,bloxroute (regulated),95
2022-10-14,blocknative,94
2022-10-28,bloxroute (regulated),94
2022-10-28,bloxroute (ethical),94
2023-02-07,bloxroute (regulated),94
2023-04-03,aestus,94
2023-04-07,aestus,94
2023-04-14,bloxroute (regulated),94
2023-05-10,bloxroute (regulated),94
2023-07-10,eden,94
2023-03-19,aestus,93
2022-11-29,manifold,92
2022-12-09,bloxroute (ethical),92
2023-02-08,bloxroute (regulated),92
2023-03-20,blocknative,92
2023-04-14,eden,92
2023-05-10,eden,92
2023-07-01,eden,92
2023-01-19,bloxroute (regulated),91
2023-04-09,bloxroute (regulated),91
2023-09-14,aestus,91
2022-10-01,bloxroute (regulated),90
2022-10-22,bloxroute (regulated),90
2022-10-27,bloxroute (ethical),90
2022-11-28,bloxroute (regulated),90
2022-12-18,ultrasound,90
2023-02-16,eden,90
2023-03-31,aestus,90
2022-12-29,ultrasound,89
2023-02-10,eden,89
2023-02-18,eden,89
2023-02-19,eden,89
2023-02-19,bloxroute (ethical),89
2023-03-08,aestus,89
2023-03-09,aestus,89
2023-04-09,eden,89
2022-12-01,manifold,88
2022-12-06,bloxroute (regulated),88
2023-01-02,ultrasound,88
2022-10-12,bloxroute (regulated),87
2022-10-18,bloxroute (regulated),87
2022-11-16,bloxroute (ethical),87
2022-11-28,manifold,87
2022-12-15,ultrasound,87
2023-03-23,bloxroute (ethical),87
2023-03-27,bloxroute (ethical),87
2022-10-21,blocknative,86
2022-12-31,ultrasound,86
2023-03-07,bloxroute (ethical),86
2023-03-23,aestus,86
2023-03-28,blocknative,86
2023-04-13,bloxroute (regulated),86
2022-10-15,blocknative,85
2023-02-21,bloxroute (ethical),85
2023-04-08,eden,85
2023-09-11,eden,85
2022-11-13,bloxroute (regulated),84
2022-11-16,relayooor,84
2022-12-19,ultrasound,84
2022-12-25,ultrasound,84
2023-03-01,bloxroute (ethical),84
2023-03-24,bloxroute (ethical),84
2023-03-30,eden,84
2023-05-28,eden,84
2023-08-31,eden,84
2022-10-15,bloxroute (regulated),83
2022-10-19,bloxroute (regulated),83
2022-10-30,blocknative,83
2023-07-08,eden,83
2023-09-18,aestus,83
2022-10-02,manifold,82
2022-10-16,blocknative,82
2022-10-22,eden,82
2023-02-04,bloxroute (regulated),82
2023-02-14,bloxroute (ethical),82
2023-02-17,bloxroute (ethical),82
2023-02-19,bloxroute (regulated),82
2023-03-26,aestus,82
2023-03-26,blocknative,82
2023-04-12,aestus,82
2023-07-07,eden,82
2022-09-26,bloxroute (ethical),81
2022-09-29,blocknative,81
2023-02-03,bloxroute (regulated),81
2023-02-05,bloxroute (regulated),81
2023-03-12,aestus,81
2023-04-24,blocknative,81
2023-05-16,aestus,81
2022-09-26,bloxroute (regulated),80
2022-10-26,bloxroute (regulated),80
2023-01-30,bloxroute (regulated),80
2023-03-10,aestus,80
2023-03-27,blocknative,80
2023-05-26,eden,80
2022-11-12,relayooor,79
2023-02-06,bloxroute (regulated),79
2023-02-16,bloxroute (ethical),79
2023-04-10,eden,79
2023-07-04,bloxroute (regulated),79
2023-02-12,bloxroute (ethical),78
2022-09-27,bloxroute (regulated),77
2022-12-22,ultrasound,77
2022-12-27,bloxroute (ethical),77
2023-01-28,eden,77
2023-02-11,bloxroute (ethical),77
2023-02-17,eden,77
2023-06-03,aestus,77
2023-06-07,aestus,77
2022-11-02,bloxroute (regulated),76
2022-11-18,relayooor,76
2022-12-17,ultrasound,76
2022-12-24,ultrasound,76
2023-01-29,bloxroute (regulated),76
2023-02-15,bloxroute (ethical),76
2023-04-13,aestus,76
2023-04-19,eden,76
2023-05-17,aestus,76
2022-10-26,bloxroute (max profit),75
2022-11-29,bloxroute (regulated),75
2022-11-30,manifold,75
2022-11-30,relayooor,75
2023-01-30,eden,75
2023-04-04,aestus,75
2023-04-11,eden,75
2022-10-17,bloxroute (regulated),74
2022-11-13,relayooor,74
2022-12-21,ultrasound,74
2022-12-23,ultrasound,74
2023-02-13,eden,74
2023-03-03,bloxroute (ethical),74
2023-04-13,eden,74
2023-05-05,eden,74
2023-05-20,aestus,74
2023-05-24,aestus,74
2023-06-09,eden,74
2023-09-16,aestus,74
2022-09-27,bloxroute (ethical),73
2022-10-13,bloxroute (regulated),73
2022-12-21,manifold,73
2022-12-26,ultrasound,73
2023-02-01,bloxroute (regulated),73
2023-05-29,eden,73
2023-09-15,aestus,73
2022-10-03,blocknative,72
2022-10-14,bloxroute (regulated),72
2022-11-27,eden,72
2022-12-20,bloxroute (ethical),72
2023-03-25,blocknative,72
2023-05-28,aestus,72
2022-10-18,manifold,71
2022-10-24,bloxroute (regulated),71
2022-12-28,ultrasound,71
2023-04-08,bloxroute (regulated),71
2023-05-07,bloxroute (regulated),71
2023-06-02,aestus,71
2023-06-11,eden,71
2023-07-14,eden,71
2022-10-04,manifold,70
2022-10-07,manifold,70
2022-10-21,bloxroute (regulated),70
2022-11-20,relayooor,70
2022-12-14,ultrasound,70
2022-12-27,ultrasound,70
2023-01-22,bloxroute (regulated),70
2023-02-12,eden,70
2022-10-02,eden,69
2022-12-16,ultrasound,69
2023-05-09,eden,69
2023-09-06,manifold,69
2023-09-17,aestus,69
2022-09-22,blocknative,68
2022-11-28,relayooor,68
2022-12-13,ultrasound,68
2022-12-30,bloxroute (ethical),68
2023-06-10,eden,68
2022-10-03,manifold,67
2022-10-11,bloxroute (regulated),67
2022-11-19,relayooor,67
2022-12-24,bloxroute (ethical),67
2023-01-23,bloxroute (regulated),67
2023-03-09,bloxroute (ethical),67
2023-05-25,aestus,67
2022-09-23,bloxroute (ethical),66
2022-10-04,bloxroute (regulated),66
2022-10-05,bloxroute (ethical),66
2022-10-25,bloxroute (regulated),66
2022-11-11,relayooor,66
2023-03-04,aestus,66
2023-04-04,eden,66
2023-05-02,eden,66
2023-05-05,bloxroute (regulated),66
2023-05-18,aestus,66
2023-02-28,bloxroute (ethical),65
2023-03-23,blocknative,65
2023-03-31,bloxroute (ethical),65
2023-04-14,bloxroute (ethical),65
2023-05-09,bloxroute (regulated),65
2023-05-19,aestus,65
2022-10-02,blocknative,64
2022-11-15,relayooor,64
2022-11-25,relayooor,64
2022-12-23,bloxroute (ethical),64
2022-12-26,bloxroute (ethical),64
2023-02-11,eden,64
2023-03-06,aestus,64
2023-03-21,blocknative,64
2023-06-08,eden,64
2022-10-07,bloxroute (ethical),63
2022-11-28,eden,63
2022-11-29,eden,63
2022-12-12,bloxroute (ethical),63
2023-02-24,aestus,63
2023-03-01,aestus,63
2023-03-21,bloxroute (ethical),63
2023-03-26,bloxroute (ethical),63
2023-03-31,eden,63
2023-05-27,aestus,63
2022-10-01,eden,62
2022-11-14,relayooor,62
2022-11-24,bloxroute (regulated),62
2022-12-21,bloxroute (ethical),62
2023-03-05,aestus,62
2023-03-07,aestus,62
2023-03-24,blocknative,62
2023-06-13,eden,62
2022-10-06,bloxroute (ethical),61
2022-10-31,bloxroute (regulated),61
2022-11-20,bloxroute (ethical),61
2022-11-26,relayooor,61
2022-12-08,manifold,61
2023-02-26,aestus,61
2023-03-12,eden,61
2023-04-02,eden,61
2023-04-05,bloxroute (ethical),61
2023-04-12,eden,61
2023-05-03,eden,61
2023-06-07,eden,61
2022-10-05,bloxroute (regulated),60
2022-12-06,manifold,60
2022-12-23,manifold,60
2022-12-25,bloxroute (ethical),60
2023-05-27,eden,60
2022-10-17,manifold,59
2022-10-29,blocknative,59
2023-02-25,aestus,59
2023-04-18,eden,59
2022-09-22,bloxroute (ethical),58
2022-10-04,bloxroute (ethical),58
2023-02-28,aestus,58
2023-03-03,aestus,58
2023-03-28,aestus,58
2023-04-12,bloxroute (ethical),58
2023-04-20,eden,58
2023-04-26,aestus,58
2023-05-04,aestus,58
2023-06-01,aestus,58
2022-09-23,blocknative,57
2023-03-11,eden,57
2023-03-14,eden,57
2023-03-28,bloxroute (ethical),57
2023-03-30,aestus,57
2023-04-07,bloxroute (regulated),57
2023-04-11,manifold,57
2023-06-19,manifold,57
2023-07-27,eden,57
2022-10-01,manifold,56
2022-10-04,eden,56
2022-11-18,bloxroute (ethical),56
2023-01-21,bloxroute (regulated),56
2023-03-15,eden,56
2022-10-19,manifold,55
2022-10-27,bloxroute (regulated),55
2022-11-01,bloxroute (regulated),55
2022-11-21,relayooor,55
2022-11-26,bloxroute (regulated),55
2022-12-26,manifold,55
2023-03-30,bloxroute (ethical),55
2023-04-07,bloxroute (ethical),55
2023-05-08,bloxroute (regulated),55
2022-09-24,bloxroute (regulated),54
2022-10-03,eden,54
2022-11-22,manifold,54
2022-12-07,manifold,54
2022-12-22,manifold,54
2023-01-02,bloxroute (ethical),54
2023-03-16,eden,54
2022-09-25,bloxroute (regulated),53
2022-10-03,bloxroute (ethical),53
2022-10-06,manifold,53
2022-10-07,eden,53
2022-11-02,relayooor,53
2022-12-18,manifold,53
2022-12-28,bloxroute (ethical),53
2023-03-18,blocknative,53
2023-04-15,manifold,53
2023-05-30,eden,53
2023-06-17,eden,53
2023-07-30,manifold,53
2022-09-17,bloxroute (ethical),52
2022-10-02,bloxroute (regulated),52
2023-03-11,relayooor,52
2023-04-13,bloxroute (ethical),52
2023-07-16,manifold,52
2022-10-10,bloxroute (regulated),51
2022-12-25,manifold,51
2023-02-27,aestus,51
2023-04-13,blocknative,51
2023-04-18,aestus,51
2023-05-29,aestus,51
2022-09-15,bloxroute (max profit),50
2022-09-18,bloxroute (ethical),50
2022-10-23,bloxroute (regulated),50
2022-11-17,bloxroute (ethical),50
2023-01-06,bloxroute (ethical),50
2023-03-19,blocknative,50
2023-03-22,bloxroute (ethical),50
2023-03-28,eden,50
2023-04-06,bloxroute (ethical),50
2023-04-18,bloxroute (regulated),50
2023-06-01,eden,50
2023-06-05,eden,50
2023-06-18,manifold,50
2022-11-07,manifold,49
2023-04-01,bloxroute (ethical),49
2023-04-11,bloxroute (ethical),49
2022-09-28,blocknative,48
2022-10-05,eden,48
2022-11-05,relayooor,48
2022-11-21,bloxroute (ethical),48
2022-11-23,relayooor,48
2022-12-31,bloxroute (ethical),48
2023-01-09,bloxroute (ethical),48
2023-02-13,bloxroute (ethical),48
2023-03-22,blocknative,48
2023-03-27,eden,48
2023-03-29,aestus,48
2023-04-08,bloxroute (ethical),48
2023-04-09,bloxroute (ethical),48
2023-04-14,manifold,48
2023-06-06,eden,48
2023-06-29,eden,48
2023-08-05,manifold,48
2023-08-06,manifold,48
2022-09-24,bloxroute (ethical),47
2022-10-08,bloxroute (regulated),47
2022-11-22,relayooor,47
2022-12-12,ultrasound,47
2022-12-13,bloxroute (ethical),47
2022-12-17,bloxroute (ethical),47
2022-12-29,bloxroute (ethical),47
2023-01-01,bloxroute (ethical),47
2023-03-13,eden,47
2023-03-20,eden,47
2023-04-04,bloxroute (ethical),47
2023-04-09,manifold,47
2023-05-06,bloxroute (regulated),47
2022-10-06,bloxroute (regulated),46
2022-10-16,manifold,46
2022-11-02,manifold,46
2022-11-10,bloxroute (regulated),46
2022-11-19,bloxroute (ethical),46
2022-11-24,relayooor,46
2023-02-22,eden,46
2023-03-02,aestus,46
2023-04-02,bloxroute (ethical),46
2023-06-14,eden,46
2023-06-18,eden,46
2022-10-24,manifold,45
2022-10-26,manifold,45
2022-12-19,bloxroute (ethical),45
2022-12-20,manifold,45
2023-01-03,bloxroute (ethical),45
2023-01-29,manifold,45
2023-03-26,eden,45
2023-03-29,bloxroute (ethical),45
2023-05-26,aestus,45
2023-06-12,eden,45
2022-10-08,eden,44
2022-12-07,ultrasound,44
2022-12-22,bloxroute (ethical),44
2023-01-15,bloxroute (ethical),44
2023-01-20,bloxroute (ethical),44
2023-02-15,relayooor,44
2023-04-03,bloxroute (ethical),44
2023-04-10,manifold,44
2022-09-21,blocknative,43
2022-10-03,bloxroute (regulated),43
2022-10-07,bloxroute (regulated),43
2022-11-06,relayooor,43
2022-12-11,ultrasound,43
2023-01-16,bloxroute (ethical),43
2023-05-21,aestus,43
2023-06-01,manifold,43
2023-06-28,eden,43
2023-09-08,manifold,43
2022-11-07,relayooor,42
2022-11-10,relayooor,42
2023-04-01,eden,42
2023-04-15,bloxroute (ethical),42
2023-04-16,bloxroute (ethical),42
2023-04-16,manifold,42
2023-06-24,eden,42
2023-08-02,manifold,42
2022-09-23,bloxroute (regulated),41
2022-12-09,ultrasound,41
2022-12-19,manifold,41
2023-01-01,manifold,41
2023-05-08,eden,41
2023-05-31,eden,41
2023-06-02,eden,41
2023-06-03,eden,41
2023-06-19,eden,41
2022-10-09,bloxroute (regulated),40
2022-10-22,blocknative,40
2022-10-30,manifold,40
2022-11-03,relayooor,40
2022-11-08,manifold,40
2022-11-27,bloxroute (ethical),40
2022-12-08,bloxroute (ethical),40
2022-12-16,manifold,40
2022-12-16,bloxroute (ethical),40
2023-01-20,bloxroute (regulated),40
2023-02-02,eden,40
2023-03-09,eden,40
2023-03-10,eden,40
2023-03-24,eden,40
2022-09-25,bloxroute (ethical),39
2022-10-23,blocknative,39
2022-11-23,bloxroute (regulated),39
2022-12-10,ultrasound,39
2022-12-14,bloxroute (ethical),39
2022-12-17,manifold,39
2023-03-11,aestus,39
2023-04-05,aestus,39
2023-04-10,bloxroute (ethical),39
2023-05-01,eden,39
2023-05-31,aestus,39
2023-06-04,eden,39
2022-10-20,manifold,38
2022-11-04,manifold,38
2022-11-22,bloxroute (ethical),38
2022-11-27,relayooor,38
2022-12-02,bloxroute (ethical),38
2023-01-10,bloxroute (ethical),38
2023-01-11,bloxroute (ethical),38
2023-02-02,bloxroute (regulated),38
2023-02-06,relayooor,38
2023-02-08,relayooor,38
2023-03-06,eden,38
2023-04-08,manifold,38
2023-05-30,aestus,38
2022-09-18,bloxroute (regulated),37
2022-12-11,manifold,37
2023-01-07,bloxroute (ethical),37
2023-01-23,bloxroute (ethical),37
2023-04-06,eden,37
2023-04-07,manifold,37
2023-04-26,eden,37
2023-06-30,eden,37
2023-08-15,manifold,37
2022-10-02,bloxroute (ethical),36
2022-11-03,manifold,36
2022-11-09,blocknative,36
2022-11-29,bloxroute (ethical),36
2022-12-02,agnostic Gnosis,36
2022-12-24,manifold,36
2023-01-17,bloxroute (ethical),36
2023-01-22,bloxroute (ethical),36
2023-01-25,bloxroute (ethical),36
2023-02-02,relayooor,36
2023-02-04,relayooor,36
2023-02-22,relayooor,36
2023-02-23,aestus,36
2023-03-25,eden,36
2023-03-27,aestus,36
2023-04-17,manifold,36
2023-05-14,manifold,36
2022-09-19,bloxroute (ethical),35
2022-10-06,eden,35
2022-11-06,manifold,35
2022-12-08,ultrasound,35
2023-01-02,manifold,35
2023-02-17,relayooor,35
2023-02-19,relayooor,35
2023-04-12,manifold,35
2023-06-01,bloxroute (regulated),35
2023-07-31,manifold,35
2023-09-03,manifold,35
2023-09-07,manifold,35
2022-09-22,manifold,34
2022-09-24,manifold,34
2022-09-30,manifold,34
2022-11-13,manifold,34
2022-11-23,bloxroute (ethical),34
2022-12-03,bloxroute (ethical),34
2022-12-05,agnostic Gnosis,34
2022-12-06,ultrasound,34
2022-12-06,bloxroute (ethical),34
2022-12-08,relayooor,34
2022-12-18,bloxroute (ethical),34
2023-02-27,relayooor,34
2023-03-12,relayooor,34
2023-04-21,eden,34
2023-04-22,aestus,34
2022-10-27,manifold,33
2022-11-16,manifold,33
2022-11-22,bloxroute (regulated),33
2022-12-01,bloxroute (ethical),33
2022-12-10,manifold,33
2022-12-13,relayooor,33
2022-12-15,bloxroute (ethical),33
2023-01-13,bloxroute (ethical),33
2023-01-17,manifold,33
2023-01-19,bloxroute (ethical),33
2023-02-12,relayooor,33
2023-02-13,relayooor,33
2023-02-20,relayooor,33
2023-02-21,relayooor,33
2023-02-28,eden,33
2023-03-07,eden,33
2023-03-08,relayooor,33
2023-03-08,eden,33
2023-06-13,manifold,33
2022-10-05,manifold,32
2022-10-31,manifold,32
2022-11-05,manifold,32
2022-11-10,blocknative,32
2022-12-09,relayooor,32
2022-12-30,manifold,32
2023-02-05,relayooor,32
2023-03-18,eden,32
2023-03-23,eden,32
2023-04-21,aestus,32
2023-04-27,eden,32
2023-06-15,eden,32
2022-09-20,blocknative,31
2022-10-22,manifold,31
2022-11-30,bloxroute (ethical),31
2022-12-01,agnostic Gnosis,31
2022-12-02,ultrasound,31
2022-12-07,bloxroute (ethical),31
2022-12-27,manifold,31
2022-12-28,manifold,31
2022-12-29,manifold,31
2023-01-14,bloxroute (ethical),31
2023-01-28,manifold,31
2023-01-30,manifold,31
2023-02-18,relayooor,31
2023-03-01,eden,31
2023-04-06,manifold,31
2023-04-22,eden,31
2023-04-25,bloxroute (regulated),31
2023-04-30,eden,31
2022-11-18,manifold,30
2022-11-21,manifold,30
2022-12-03,agnostic Gnosis,30
2023-01-04,bloxroute (ethical),30
2023-01-05,bloxroute (ethical),30
2023-01-24,bloxroute (ethical),30
2023-03-03,eden,30
2023-03-07,relayooor,30
2023-04-24,eden,30
2023-04-27,aestus,30
2023-05-04,bloxroute (regulated),30
2023-06-04,aestus,30
2023-06-22,eden,30
2023-07-23,manifold,30
2023-07-29,manifold,30
2022-10-28,manifold,29
2022-11-11,manifold,29
2022-11-12,manifold,29
2022-11-14,manifold,29
2022-12-15,manifold,29
2022-12-31,manifold,29
2023-02-03,relayooor,29
2023-02-11,relayooor,29
2023-03-05,eden,29
2023-03-09,relayooor,29
2023-03-21,eden,29
2023-04-22,bloxroute (regulated),29
2023-05-16,manifold,29
2023-06-21,eden,29
2023-09-14,manifold,29
2022-09-20,bloxroute (ethical),28
2022-10-23,manifold,28
2022-11-19,manifold,28
2022-11-26,bloxroute (ethical),28
2022-11-28,bloxroute (ethical),28
2023-01-18,bloxroute (ethical),28
2023-03-04,eden,28
2023-03-05,relayooor,28
2023-03-15,bloxroute (ethical),28
2023-03-17,eden,28
2023-04-24,aestus,28
2023-05-15,manifold,28
2023-05-22,eden,28
2023-06-06,aestus,28
2023-06-12,manifold,28
2023-06-20,eden,28
2022-09-21,manifold,27
2022-12-05,ultrasound,27
2023-01-08,bloxroute (ethical),27
2023-01-28,bloxroute (ethical),27
2023-02-01,relayooor,27
2023-02-27,eden,27
2023-03-29,eden,27
2023-04-18,manifold,27
2023-04-20,aestus,27
2023-04-24,bloxroute (regulated),27
2023-09-04,manifold,27
2022-09-19,bloxroute (regulated),26
2022-09-30,eden,26
2022-11-04,relayooor,26
2022-11-25,bloxroute (ethical),26
2022-12-01,relayooor,26
2022-12-02,relayooor,26
2022-12-04,bloxroute (ethical),26
2022-12-04,agnostic Gnosis,26
2023-01-21,bloxroute (ethical),26
2023-02-07,bloxroute (ethical),26
2023-02-14,relayooor,26
2023-02-28,relayooor,26
2023-03-19,eden,26
2023-03-20,bloxroute (ethical),26
2023-03-22,eden,26
2023-04-23,bloxroute (regulated),26
2023-04-27,bloxroute (regulated),26
2023-04-29,aestus,26
2023-05-11,eden,26
2022-10-25,manifold,25
2022-11-24,bloxroute (ethical),25
2022-12-04,ultrasound,25
2022-12-12,relayooor,25
2022-12-14,relayooor,25
2022-12-15,relayooor,25
2022-12-20,relayooor,25
2023-01-27,relayooor,25
2023-02-22,aestus,25
2023-02-23,relayooor,25
2023-02-24,relayooor,25
2023-03-13,bloxroute (ethical),25
2023-03-17,bloxroute (ethical),25
2023-04-01,manifold,25
2023-04-23,eden,25
2023-04-26,bloxroute (regulated),25
2023-05-03,aestus,25
2023-05-20,manifold,25
2023-06-14,manifold,25
2023-06-16,eden,25
2023-06-24,manifold,25
2022-09-17,bloxroute (regulated),24
2022-10-29,manifold,24
2022-11-09,relayooor,24
2023-01-25,manifold,24
2023-01-26,bloxroute (ethical),24
2023-01-31,manifold,24
2023-02-07,relayooor,24
2023-02-16,relayooor,24
2023-04-21,bloxroute (regulated),24
2023-04-22,bloxroute (ethical),24
2023-04-23,aestus,24
2023-04-25,aestus,24
2023-04-28,aestus,24
2022-09-27,manifold,23
2022-11-20,manifold,23
2022-12-03,ultrasound,23
2022-12-05,bloxroute (ethical),23
2022-12-17,relayooor,23
2022-12-18,relayooor,23
2022-12-19,relayooor,23
2023-01-12,bloxroute (ethical),23
2023-01-20,aestus,23
2023-01-23,manifold,23
2023-01-27,manifold,23
2023-03-02,eden,23
2023-03-06,relayooor,23
2023-04-25,eden,23
2023-05-21,manifold,23
2023-05-22,aestus,23
2023-05-24,manifold,23
2023-06-17,manifold,23
2023-07-22,manifold,23
2023-07-26,manifold,23
2023-07-28,manifold,23
2023-08-07,manifold,23
2022-09-26,manifold,22
2022-11-01,manifold,22
2022-11-08,relayooor,22
2022-11-15,manifold,22
2022-11-17,manifold,22
2022-12-09,manifold,22
2022-12-14,manifold,22
2023-01-03,manifold,22
2023-01-31,bloxroute (ethical),22
2023-02-10,relayooor,22
2023-02-26,eden,22
2023-04-04,manifold,22
2023-04-06,aestus,22
2023-04-17,bloxroute (ethical),22
2023-04-20,manifold,22
2023-04-28,eden,22
2023-04-29,bloxroute (ethical),22
2023-05-02,aestus,22
2023-06-04,manifold,22
2023-06-23,eden,22
2023-06-25,manifold,22
2023-09-09,manifold,22
2023-09-15,eden,22
2022-09-21,bloxroute (ethical),21
2022-09-25,manifold,21
2022-09-29,manifold,21
2022-12-13,manifold,21
2022-12-21,relayooor,21
2023-01-04,relayooor,21
2023-01-29,bloxroute (ethical),21
2023-01-30,relayooor,21
2023-02-01,bloxroute (ethical),21
2023-02-09,relayooor,21
2023-03-04,relayooor,21
2023-03-14,bloxroute (ethical),21
2023-04-03,manifold,21
2023-04-05,eden,21
2023-04-29,bloxroute (regulated),21
2023-05-25,manifold,21
2023-08-03,manifold,21
2023-08-17,manifold,21
2022-11-10,manifold,20
2022-12-01,ultrasound,20
2022-12-06,relayooor,20
2023-01-05,relayooor,20
2023-01-14,relayooor,20
2023-01-23,relayooor,20
2023-01-31,relayooor,20
2023-02-08,bloxroute (ethical),20
2023-02-14,manifold,20
2023-03-02,relayooor,20
2023-03-10,relayooor,20
2023-03-13,relayooor,20
2023-03-16,relayooor,20
2023-04-05,manifold,20
2023-06-21,manifold,20
2023-06-25,eden,20
2023-08-22,manifold,20
2022-12-12,manifold,19
2022-12-27,relayooor,19
2023-01-16,relayooor,19
2023-01-22,manifold,19
2023-01-24,relayooor,19
2023-02-05,manifold,19
2023-02-23,eden,19
2023-02-24,eden,19
2023-03-03,relayooor,19
2023-03-13,manifold,19
2023-03-16,bloxroute (ethical),19
2023-03-18,bloxroute (ethical),19
2023-03-23,manifold,19
2023-04-25,manifold,19
2023-04-30,aestus,19
2023-05-01,aestus,19
2023-05-17,manifold,19
2023-06-09,manifold,19
2023-07-24,manifold,19
2023-08-01,manifold,19
2022-12-05,relayooor,18
2022-12-11,relayooor,18
2023-01-06,relayooor,18
2023-01-08,manifold,18
2023-01-13,relayooor,18
2023-01-27,bloxroute (ethical),18
2023-03-12,bloxroute (ethical),18
2023-03-14,relayooor,18
2023-03-19,bloxroute (ethical),18
2023-05-18,manifold,18
2023-05-19,manifold,18
2023-06-05,aestus,18
2023-06-18,bloxroute (ethical),18
2023-07-15,manifold,18
2023-07-31,bloxroute (ethical),18
2022-10-30,relayooor,17
2022-10-31,relayooor,17
2022-12-07,relayooor,17
2022-12-16,relayooor,17
2023-01-10,manifold,17
2023-01-10,relayooor,17
2023-01-11,relayooor,17
2023-01-15,relayooor,17
2023-02-03,bloxroute (ethical),17
2023-02-10,bloxroute (ethical),17
2023-02-10,manifold,17
2023-03-17,relayooor,17
2023-04-27,bloxroute (ethical),17
2023-04-30,bloxroute (regulated),17
2023-06-08,manifold,17
2023-07-20,manifold,17
2023-07-25,manifold,17
2023-07-28,bloxroute (ethical),17
2022-09-20,bloxroute (regulated),16
2022-12-04,relayooor,16
2022-12-22,relayooor,16
2023-01-09,relayooor,16
2023-01-11,manifold,16
2023-01-16,manifold,16
2023-01-19,relayooor,16
2023-01-20,relayooor,16
2023-01-22,relayooor,16
2023-02-01,manifold,16
2023-02-21,manifold,16
2023-02-25,eden,16
2023-03-15,relayooor,16
2023-04-19,manifold,16
2023-04-23,bloxroute (ethical),16
2023-05-21,bloxroute (ethical),16
2023-05-23,manifold,16
2023-06-04,bloxroute (ethical),16
2023-07-21,manifold,16
2023-07-30,bloxroute (ethical),16
2023-08-12,manifold,16
2023-08-13,manifold,16
2022-09-16,bloxroute (ethical),15
2022-09-23,manifold,15
2022-11-01,relayooor,15
2022-11-09,manifold,15
2022-12-23,relayooor,15
2022-12-26,relayooor,15
2023-01-05,manifold,15
2023-01-26,manifold,15
2023-01-28,relayooor,15
2023-02-03,manifold,15
2023-02-09,bloxroute (ethical),15
2023-03-01,relayooor,15
2023-03-18,relayooor,15
2023-03-25,relayooor,15
2023-04-02,relayooor,15
2023-04-27,manifold,15
2023-05-03,manifold,15
2023-05-22,manifold,15
2023-06-11,bloxroute (ethical),15
2023-06-27,eden,15
2023-08-28,manifold,15
2022-09-28,manifold,14
2022-10-21,manifold,14
2022-10-28,relayooor,14
2022-12-03,relayooor,14
2022-12-28,relayooor,14
2022-12-30,relayooor,14
2022-12-31,relayooor,14
2023-01-01,relayooor,14
2023-01-03,relayooor,14
2023-01-09,manifold,14
2023-01-12,relayooor,14
2023-01-13,manifold,14
2023-01-21,relayooor,14
2023-02-05,bloxroute (ethical),14
2023-02-06,manifold,14
2023-02-15,manifold,14
